-29.23499699,-0.000582909,-51.00458896,4284.331948,2748.700837,0.003492711
-29.49288818,-0.000586443,-51.0047083,4282.948063,2750.404977,0.003482947
-29.75190688,-0.000589712,-51.00482887,4281.558172,2752.116518,0.003473643
-30.01205475,-0.000592663,-51.00494979,4280.162266,2753.83547,0.003464825
-30.27333342,-0.000595157,-51.00507193,4278.760336,2755.561844,0.003456517
-30.5357445,-0.000597678,-51.00519528,4277.352374,2757.29565,0.003448744
-30.79928961,-0.000600084,-51.00532019,4275.93837,2759.036899,0.003441528
-31.06397034,-0.000602077,-51.0054452,4274.518317,2760.785602,0.003434892
-31.32978827,-0.000603822,-51.00557231,4273.092205,2762.541769,0.003428858
-31.59674497,-0.000604926,-51.00568082,4271.660026,2764.305409,0.003423447
-31.86484199,-0.000605802,-51.00578933,4270.221771,2766.076533,0.00341868
-32.13408088,-0.000607147,-51.00594436,4268.777433,2767.855151,0.003414574
-32.40446316,-0.000607615,-51.00609056,4267.327003,2769.641273,0.003411148
-32.67599035,-0.000607917,-51.00619909,4265.870473,2771.434908,0.003408415
-32.94866394,-0.0006083,-51.00635787,4264.407834,2773.236067,0.003406387
-33.22248543,-0.000607904,-51.00646639,4262.939078,2775.044759,0.003405074
-33.49745629,-0.000607174,-51.00662143,4261.464198,2776.860993,0.003404483
-33.77357797,-0.000606202,-51.00676825,4259.983186,2778.684778,0.003404621
-34.05085193,-0.00060474,-51.00690885,4258.496032,2780.516125,0.003405492
-34.32927959,-0.000603077,-51.00704958,4257.00273,2782.355043,0.003407099
-34.60886238,-0.000601223,-51.007192,4255.503272,2784.201539,0.003409443
-34.8896017,-0.000598882,-51.00733614,4253.99765,2786.055624,0.003412525
-35.17149893,-0.000596193,-51.00748195,4252.485856,2787.917307,0.003416346
-35.45455547,-0.000593412,-51.00762956,4250.967883,2789.786595,0.003420904
-35.73877266,-0.000589817,-51.00777829,4249.443723,2791.663499,0.003426195
-36.02415187,-0.000586214,-51.00792914,4247.913368,2793.548026,0.003432216
-36.31069443,-0.000581958,-51.00808095,4246.376812,2795.440185,0.003438961
-36.59840167,-0.000577468,-51.00823469,4244.834046,2797.339984,0.003446425
-36.88727488,-0.00057281,-51.00839033,4243.285064,2799.247433,0.003454602
-37.17731538,-0.000567454,-51.00854766,4241.729858,2801.162538,0.003463483
-37.46852443,-0.000561728,-51.0087069,4240.168421,2803.085309,0.00347306
-37.76090332,-0.000555785,-51.00886779,4238.600746,2805.015752,0.003483323
-38.05445328,-0.000549113,-51.0090301,4237.026826,2806.953877,0.003494265
-38.34917558,-0.000542264,-51.00919473,4235.446654,2808.899691,0.003505873
-38.64507143,-0.000535138,-51.00936127,4233.860223,2810.853202,0.003518132
-38.94214205,-0.000527115,-51.00952944,4232.267527,2812.814417,0.003531031
-39.24038863,-0.000519164,-51.0096993,4230.668557,2814.783345,0.003544559
-39.53981237,-0.000510246,-51.00987163,4229.063309,2816.759991,0.003558707
-39.84041443,-0.000501404,-51.01004555,4227.451774,2818.744365,0.003573459
-40.14219599,-0.000491706,-51.01022165,4225.833947,2820.736473,0.003588803
-40.44515818,-0.000481898,-51.01039989,4224.209821,2822.736323,0.003604724
-40.74930213,-0.000471251,-51.01057954,4222.579389,2824.743921,0.003621208
-41.05462897,-0.000460437,-51.01076147,4220.942646,2826.759274,0.003638239
-41.36113979,-0.000448909,-51.01094545,4219.299584,2828.782391,0.003655806
-41.6688357,-0.000437177,-51.01113153,4217.650199,2830.813276,0.003673894
-41.97771777,-0.00042486,-51.01131961,4215.994483,2832.851938,0.003692484
-42.28778706,-0.00041184,-51.01150997,4214.33243,2834.898382,0.003711564
-42.59904462,-0.000398618,-51.01170259,4212.664035,2836.952616,0.003731121
-42.9114915,-0.00038486,-51.01189647,4210.989292,2839.014646,0.003751143
-43.22512871,-0.000370368,-51.01209333,4209.308194,2841.084478,0.003771611
-43.53995727,-0.000355502,-51.01229159,4207.620737,2843.162119,0.003792514
-43.85597818,-0.000340713,-51.0124934,4205.926913,2845.247575,0.003813838
-44.17319241,-0.000324305,-51.01269504,4204.226719,2847.340851,0.00383557
-44.49160094,-0.000307994,-51.01290027,4202.520147,2849.441955,0.003857693
-44.81120473,-0.000291336,-51.0131073,4200.807194,2851.550893,0.003880197
-45.13200471,-0.000273505,-51.01331588,4199.087853,2853.667669,0.003903072
-45.45400183,-0.000256063,-51.01352688,4197.362119,2855.79229,0.003926306
-45.77719699,-0.000237317,-51.01374022,4195.629987,2857.924762,0.003949883
-46.10159111,-0.000218293,-51.01395552,4193.891451,2860.065091,0.003973795
-46.42718507,-0.000198654,-51.01417293,4192.146508,2862.213281,0.003998026
-46.75397974,-0.00017853,-51.01439189,4190.395151,2864.369339,0.004022566
-47.081976,-0.000157657,-51.01461282,4188.637376,2866.53327,0.004047403
-47.4111747,-0.000136486,-51.01483638,4186.873178,2868.70508,0.004072531
-47.74157667,-0.000114456,-51.01506112,4185.102553,2870.884773,0.004097946
-48.07318273,-9.22E-05,-51.01528793,4183.325495,2873.072355,0.004123633
-48.40599371,-6.90E-05,-51.01551673,4181.542001,2875.267832,0.004149584
-48.7400104,-4.55E-05,-51.01574706,4179.752066,2877.471208,0.004175796
-49.07523358,-2.14E-05,-51.01597948,4177.955684,2879.682487,0.004202261
-49.41166403,3.18E-06,-51.01621473,4176.152853,2881.901677,0.004228978
-49.74930251,2.79E-05,-51.01644925,4174.343568,2884.12878,0.004255935
-50.08814977,5.38E-05,-51.01668665,4172.527825,2886.363802,0.004283128
-50.42820654,8.03E-05,-51.01692556,4170.70562,2888.606748,0.004310556
-50.76947354,0.000107795,-51.0171664,4168.876948,2890.857622,0.004338214
-51.11195149,0.000135023,-51.01740825,4167.041807,2893.116429,0.004366097
-51.45564107,0.000163371,-51.0176514,4165.200192,2895.383173,0.004394199
-51.80054297,0.000192182,-51.0178961,4163.352099,2897.65786,0.004422518
-52.14665787,0.00022174,-51.01814235,4161.497525,2899.940492,0.004451051
-52.49398642,0.000251874,-51.01838932,4159.636467,2902.231076,0.004479799
-52.84252927,0.00028301,-51.01863783,4157.768921,2904.529614,0.004508764
-53.19228704,0.0003142,-51.01888724,4155.894883,2906.836111,0.004537948
-53.54326037,0.000345973,-51.01913722,4154.014351,2909.150572,0.004567356
-53.89544986,0.000378376,-51.01938864,4152.127321,2911.472999,0.00459699
-54.24885611,0.000411735,-51.01964048,4150.23379,2913.803398,0.00462685
-54.60347969,0.000445639,-51.01989345,4148.333755,2916.141773,0.004656936
-54.95932119,0.000480264,-51.0201471,4146.427214,2918.488126,0.004687247
-55.31638116,0.000515289,-51.02040107,4144.514163,2920.842462,0.004717782
-55.67466014,0.000550885,-51.02065561,4142.5946,2923.204785,0.004748541
-56.03415868,0.000587168,-51.02091017,4140.668522,2925.575098,0.004779529
-56.39487729,0.00062393,-51.02116522,4138.735926,2927.953405,0.004810749
-56.75681648,0.000661958,-51.02142059,4136.79681,2930.339709,0.004842206
-57.11997676,0.000700199,-51.02167588,4134.851172,2932.734014,0.004873901
-57.48435861,0.000739078,-51.02193112,4132.899009,2935.136324,0.004905838
-57.8499625,0.000778576,-51.02218621,4130.940319,2937.546641,0.004938021
-58.2167889,0.000818703,-51.02244106,4128.975099,2939.96497,0.004970451
-58.58483825,0.000859466,-51.02269555,4127.003349,2942.391312,0.005003131
-58.954111,0.000900752,-51.02294914,4125.025065,2944.825672,0.005036065
-59.32460758,0.000942907,-51.02320267,4123.040246,2947.268052,0.005069257
-59.69632839,0.000985461,-51.02345527,4121.048891,2949.718456,0.00510271
-60.06927385,0.001028633,-51.02370739,4119.050996,2952.176887,0.005136432
-60.44344434,0.001072689,-51.02395809,4117.046561,2954.643347,0.005170429
-60.81884025,0.001117389,-51.0242079,4115.035584,2957.117839,0.005204705
-61.19546193,0.001162578,-51.02445648,4113.018064,2959.600367,0.005239261
-61.57330976,0.001208494,-51.02470371,4110.993999,2962.090932,0.005274098
-61.95238408,0.001255006,-51.02494965,4108.963387,2964.589538,0.005309217
-62.33268522,0.001302389,-51.02519415,4106.926228,2967.096187,0.005344619
-62.7142135,0.001350125,-51.02543677,4104.88252,2969.610882,0.005380308
-63.09696924,0.001398369,-51.02567739,4102.832262,2972.133625,0.005416284
-63.48095274,0.001447446,-51.02591609,4100.775453,2974.664418,0.00545255
-63.86616428,0.001497357,-51.02615255,4098.712092,2977.203265,0.005489108
-64.25260414,0.001547492,-51.02638712,4096.642179,2979.750167,0.00552596
-64.6402726,0.001598479,-51.02661923,4094.565712,2982.305126,0.005563105
-65.0291699,0.001649883,-51.02684858,4092.48269,2984.868146,0.005600545
-65.4192963,0.001702122,-51.0270755,4090.393113,2987.439227,0.005638279
-65.81065202,0.001755068,-51.0272997,4088.296981,2990.018371,0.005676305
-66.20323729,0.001808408,-51.0275209,4086.194292,2992.605582,0.005714621
-66.59705232,0.001862253,-51.02773893,4084.085046,2995.200861,0.005753223
-66.99209731,0.00191696,-51.02795423,4081.969243,2997.804209,0.005792107
-67.38837245,0.001972364,-51.02816555,4079.846883,3000.415629,0.005831267
-67.78587793,0.002028317,-51.02837386,4077.717964,3003.035122,0.0058707
-68.1846139,0.002084737,-51.02857845,4075.582488,3005.662689,0.005910398
-68.58458053,0.002141767,-51.02877918,4073.440453,3008.298333,0.005950357
-68.98577797,0.002199251,-51.02897588,4071.29186,3010.942055,0.005990573
-69.38820635,0.002257546,-51.02916903,4069.136708,3013.593857,0.006031036
-69.7918658,0.00231641,-51.02935776,4066.974998,3016.253739,0.006071736
-70.19675643,0.002375742,-51.02954228,4064.80673,3018.921704,0.006112668
-70.60287835,0.00243563,-51.02972191,4062.631903,3021.597751,0.006153822
-71.01023166,0.002496298,-51.02989751,4060.450518,3024.281884,0.006195186
-71.41881643,0.002557155,-51.03006818,4058.262576,3026.974102,0.00623675
-71.82863275,0.002618845,-51.03023403,4056.068075,3029.674406,0.006278504
-72.23968067,0.002681314,-51.03039513,4053.867018,3032.382799,0.006320434
-72.65196026,0.002744272,-51.0305512,4051.659403,3035.09928,0.006362532
-73.06547155,0.002807403,-51.03070171,4049.445232,3037.82385,0.006404781
-73.48021458,0.002871393,-51.03084707,4047.224505,3040.556511,0.006447166
-73.89618938,0.002935593,-51.03098675,4044.997223,3043.297263,0.006489672
-74.31339595,0.003000754,-51.03112131,4042.763385,3046.046106,0.006532286
-74.7318343,0.003066093,-51.03124949,4040.522993,3048.803041,0.006574988
-75.15150442,0.003132317,-51.03137264,4038.276048,3051.568069,0.006617767
-75.5724063,0.003198675,-51.03148934,4036.02255,3054.341189,0.006660607
-75.99453991,0.003265825,-51.03160013,4033.762499,3057.122403,0.006703488
-76.41790522,0.003333192,-51.03170467,4031.495897,3059.911711,0.006746389
-76.84250219,0.003401269,-51.031803,4029.222745,3062.709112,0.006789291
-77.26833075,0.003469655,-51.03189464,4026.943042,3065.514607,0.006832169
-77.69539084,0.003538697,-51.03198029,4024.656791,3068.328197,0.006875005
-78.12368241,0.003608159,-51.03205949,4022.363992,3071.14988,0.006917778
-78.55320537,0.003678076,-51.0321314,4020.064646,3073.979656,0.006960459
-78.98395966,0.00374862,-51.03219682,4017.758754,3076.817527,0.007003029
-79.41594519,0.003819083,-51.03225526,4015.446317,3079.66349,0.007045457
-79.84916187,0.003890616,-51.03230684,4013.127336,3082.517547,0.007087719
-80.2836096,0.00396222,-51.03235147,4010.801813,3085.379697,0.007129794
-80.71928828,0.004034152,-51.03238897,4008.469748,3088.249938,0.007171647
-81.1561978,0.004106677,-51.03241924,4006.131142,3091.128271,0.007213249
-81.59433803,0.004179681,-51.03244273,4003.785998,3094.014695,0.007254578
-82.03370885,0.004253157,-51.032458,4001.434315,3096.90921,0.007295608
-82.47431012,0.004326749,-51.03246623,3999.076096,3099.811814,0.007336308
-82.91614171,0.004400732,-51.03246718,3996.711341,3102.722507,0.007376638
-83.35920347,0.004475231,-51.03246049,3994.340053,3105.641287,0.007416567
-83.80349524,0.004550109,-51.03244622,3991.962231,3108.568155,0.007456066
-84.24901686,0.004625166,-51.03242425,3989.577878,3111.503108,0.007495105
-84.69576815,0.004701638,-51.0323951,3987.186996,3114.446146,0.007533652
-85.14374895,0.004776906,-51.03235749,3984.789585,3117.397267,0.007571674
-85.59295906,0.004852597,-51.03231246,3982.385646,3120.356471,0.007609138
-86.04339829,0.004929849,-51.03225981,3979.975183,3123.323755,0.007646009
-86.49506645,0.005006418,-51.03219903,3977.558195,3126.299119,0.007682255
-86.94796332,0.005083334,-51.03213037,3975.134684,3129.28256,0.00771784
-87.4020887,0.005160807,-51.03205384,3972.704653,3132.274078,0.007752727
-87.85744236,0.005238474,-51.0319697,3970.268102,3135.27367,0.00778688
-88.31402408,0.005316507,-51.03187756,3967.825034,3138.281336,0.007820268
-88.77183362,0.005394567,-51.03177744,3965.375449,3141.297072,0.007852857
-89.23087074,0.005472951,-51.03166901,3962.919349,3144.320878,0.00788461
-89.6911352,0.005551822,-51.03155316,3960.456737,3147.352751,0.007915497
-90.15262672,0.005630611,-51.03142893,3957.987613,3150.39269,0.007945486
-90.61534507,0.005709513,-51.03129699,3955.511979,3153.440691,0.007974543
-91.07928996,0.005789008,-51.03115736,3953.029838,3156.496754,0.008002634
-91.54446111,0.005868495,-51.03100915,3950.54119,3159.560876,0.00802973
-92.01085826,0.005948289,-51.03085391,3948.046038,3162.633054,0.0080558
-92.4784811,0.006028112,-51.03068998,3945.544383,3165.713286,0.008080812
-92.94732934,0.00610827,-51.03051922,3943.036227,3168.80157,0.008104732
-93.41740269,0.00618855,-51.03033957,3940.521572,3171.897904,0.008127535
-93.88870082,0.006268831,-51.03015244,3938.000419,3175.002283,0.00814919
-94.36122342,0.00634915,-51.02995769,3935.472771,3178.114707,0.00816967
-94.83497018,0.006429847,-51.02975507,3932.938629,3181.235172,0.008188945
-95.30994076,0.006510424,-51.02954487,3930.397996,3184.363676,0.00820699
-95.78613483,0.006591396,-51.02932703,3927.850872,3187.500215,0.008223781
-96.26355204,0.006672278,-51.02910199,3925.29726,3190.644786,0.008239294
-96.74219205,0.006753318,-51.02886915,3922.737161,3193.797388,0.008253503
-97.22205451,0.006833971,-51.02862864,3920.170579,3196.958016,0.008266383
-97.70313905,0.006915218,-51.02838111,3917.597514,3200.126667,0.00827791
-98.18544532,0.006996299,-51.02812601,3915.017968,3203.303339,0.00828806
-98.66897293,0.007077602,-51.02786395,3912.431944,3206.488028,0.008296808
-99.15372152,0.007158621,-51.02759447,3909.839443,3209.68073,0.008304125
